L1R;5;09:30;
L1R;5;10:00;
L1R;5;10:30;
L1R;5;11:00;
L1R;5;11:30;
L1R;5;12:00;
L1R;5;12:30;
L1R;5;13:00;
L1R;5;13:30;
L1R;5;14:00;
L1R;5;14:30;
L1R;5;15:00;
L1R;5;15:30;
L1R;5;16:00;
L1R;5;16:30;
L1R;5;17:00;
L1R;5;17:30;
L1R;5;18:00;
L1R;5;18:30;
L1R;5;19:00;
L1R;5;19:30;
L1R;5;20:00;
L1R;5;20:30;
L1R;5;21:00;
L1R;5;21:30;
L1R;5;22:00;
L1R;6;06:30;
L1R;6;07:30;
L1R;6;08:30;
L1R;6;09:30;
L1R;6;10:30;
L1R;6;11:30;
L1R;6;12:30;
L1R;6;13:30;
L1R;6;14:30;
L1R;6;15:30;
L1R;6;16:30;
L1R;6;17:30;
L1R;6;18:30;
L1R;6;19:30;
L1R;6;20:30;
L1R;6;21:30;
L1R;7;07:30;
L1R;7;09:30;
L1R;7;11:30;
L1R;7;13:30;
L1R;7;15:30;
L1R;7;17:30;
L1R;7;19:30;
L1R;7;21:30;
L2I;1;06:00;
L2I;1;06:40;
L2I;1;07:20;
L2I;1;08:00;
L2I;1;08:40;
L2I;1;09:20;
L2I;1;10:00;
L2I;1;10:40;
L2I;1;11:20;
L2I;1;12:00;
L2I;1;12:40;
L2I;1;13:20;
L2I;1;14:00;
L2I;1;14:40;
L2I;1;15:20;
L2I;1;16:00;
L2I;1;16:40;
L2I;1;17:20;
L2I;1;18:00;
L2I;1;18:40;
L2I;1;19:20;
L2I;1;20:00;
L2I;1;20:40;
L2I;1;21:20;
L2I;1;21:30;
L2I;2;06:00;
L2I;2;06:40;
L2I;2;07:20;
L2I;2;08:00;
L2I;2;08:40;
L2I;2;09:20;
L2I;2;10:00;
L2I;2;10:40;
L2I;2;11:20;
L2I;2;12:00;
L2I;2;12:40;
L2I;2;13:20;
L2I;2;14:00;
L2I;2;14:40;
L2I;2;15:20;
L2I;2;16:00;
L2I;2;16:40;
L2I;2;17:20;
L2I;2;18:00;
L2I;2;18:40;
L2I;2;19:20;
L2I;2;20:00;
L2I;2;20:40;
L2I;2;21:20;
L2I;2;21:30;
L2I;3;06:00;
L2I;3;06:40;
L2I;3;07:20;
L2I;3;08:00;
L2I;3;08:40;
L2I;3;09:20;
L2I;3;10:00;
L2I;3;10:40;
L2I;3;11:20;
L2I;3;12:00;
L2I;3;12:40;
L2I;3;13:20;
L2I;3;14:00;
L2I;3;14:40;
L2I;3;15:20;
L2I;3;16:00;
L2I;3;16:40;
L2I;3;17:20;
L2I;3;18:00;
L2I;3;18:40;
L2I;3;19:20;
L2I;3;20:00;
L2I;3;20:40;
L2I;3;21:20;
L2I;3;21:30;
L2I;4;06:00;
L2I;4;06:40;
L2I;4;07:20;
L2I;4;08:00;
L2I;4;08:40;
L2I;4;09:20;
L2I;4;10:00;
L2I;4;10:40;
L2I;4;11:20;
L2I;4;12:00;
L2I;4;12:40;
L2I;4;13:20;
L2I;4;14:00;
L2I;4;14:40;
L2I;4;15:20;
L2I;4;16:00;
L2I;4;16:40;
L2I;4;17:20;
L2I;4;18:00;
L2I;4;18:40;
L2I;4;19:20;
L2I;4;20:00;
L2I;4;20:40;
L2I;4;21:20;
L2I;4;21:30;
L2I;5;06:00;
L2I;5;06:40;
L2I;5;07:20;
L2I;5;08:00;
L2I;5;08:40;
L2I;5;09:20;
L2I;5;10:00;
L2I;5;10:40;
L2I;5;11:20;
L2I;5;12:00;
L2I;5;12:40;
L2I;5;13:20;
L2I;5;14:00;
L2I;5;14:40;
L2I;5;15:20;
L2I;5;16:00;
L2I;5;16:40;
L2I;5;17:20;
L2I;5;18:00;
L2I;5;18:40;
L2I;5;19:20;
L2I;5;20:00;
L2I;5;20:40;
L2I;5;21:20;
L2I;5;21:30;
L2I;6;06:00;
L2I;6;07:00;
L2I;6;08:00;
L2I;6;09:00;
L2I;6;10:00;
L2I;6;11:00;
L2I;6;12:00;
L2I;6;13:00;
L2I;6;14:00;
L2I;6;15:00;
L2I;6;16:00;
L2I;6;17:00;
L2I;6;18:00;
L2I;6;19:00;
L2I;6;20:00;
L2I;6;21:00;
L2I;7;07:00;
L2I;7;09:00;
L2I;7;11:00;
L2I;7;13:00;
L2I;7;15:00;
L2I;7;17:00;
L2I;7;19:00;
L2I;7;21:00;
L2R;1;06:40;
L2R;1;07:20;
L2R;1;08:00;
L2R;1;08:40;
L2R;1;09:20;
L2R;1;10:00;
L2R;1;10:40;
L2R;1;11:20;
L2R;1;12:00;
L2R;1;12:40;
L2R;1;13:20;
L2R;1;14:00;
L2R;1;14:40;
L2R;1;15:20;
L2R;1;16:00;
L2R;1;16:40;
L2R;1;17:20;
L2R;1;18:00;
L2R;1;18:40;
L2R;1;19:20;
L2R;1;20:00;
L2R;1;20:40;
L2R;1;21:20;
L2R;2;06:40;
L2R;2;07:20;
L2R;2;08:00;
L2R;2;08:40;
L2R;2;09:20;
L2R;2;10:00;
L2R;2;10:40;
L2R;2;11:20;
L2R;2;12:00;
L2R;2;12:40;
L2R;2;13:20;
L2R;2;14:00;
L2R;2;14:40;
L2R;2;15:20;
L2R;2;16:00;
L2R;2;16:40;
L2R;2;17:20;
L2R;2;18:00;
L2R;2;18:40;
L2R;2;19:20;
L2R;2;20:00;
L2R;2;20:40;
L2R;2;21:20;
L2R;3;06:40;
L2R;3;07:20;
L2R;3;08:00;
L2R;3;08:40;
L2R;3;09:20;
L2R;3;10:00;
L2R;3;10:40;
L2R;3;11:20;
L2R;3;12:00;
L2R;3;12:40;
L2R;3;13:20;
L2R;3;14:00;
L2R;3;14:40;
L2R;3;15:20;
L2R;3;16:00;
L2R;3;16:40;
L2R;3;17:20;
L2R;3;18:00;
L2R;3;18:40;
L2R;3;19:20;
L2R;3;20:00;
L2R;3;20:40;
L2R;3;21:20;
L2R;4;06:40;
L2R;4;07:20;
L2R;4;08:00;
L2R;4;08:40;
L2R;4;09:20;
L2R;4;10:00;
L2R;4;10:40;
L2R;4;11:20;
L2R;4;12:00;
L2R;4;12:40;
L2R;4;13:20;
L2R;4;14:00;
L2R;4;14:40;
L2R;4;15:20;
L2R;4;16:00;
L2R;4;16:40;
L2R;4;17:20;
L2R;4;18:00;
L2R;4;18:40;
L2R;4;19:20;
L2R;4;20:00;
L2R;4;20:40;
L2R;4;21:20;
L2R;5;06:40;
L2R;5;07:20;
L2R;5;08:00;
L2R;5;08:40;
L2R;5;09:20;
L2R;5;10:00;
L2R;5;10:40;
L2R;5;11:20;
L2R;5;12:00;
L2R;5;12:40;
L2R;5;13:20;
L2R;5;14:00;
L2R;5;14:40;
L2R;5;15:20;
L2R;5;16:00;
L2R;5;16:40;
L2R;5;17:20;
L2R;5;18:00;
L2R;5;18:40;
L2R;5;19:20;
L2R;5;20:00;
L2R;5;20:40;
L2R;5;21:20;
L2R;6;06:40;
L2R;6;07:40;
L2R;6;08:40;
L2R;6;09:40;
L2R;6;10:40;
L2R;6;11:40;
L2R;6;12:40;
L2R;6;13:40;
L2R;6;14:40;
L2R;6;15:40;
L2R;6;16:40;
L2R;6;17:40;
L2R;6;18:40;
L2R;6;19:40;
L2R;6;20:40;
L2R;6;21:40;
L2R;7;07:40;
L2R;7;09:40;
L2R;7;11:40;
L2R;7;13:40;
L2R;7;15:40;
L2R;7;17:40;
L2R;7;19:40;
L2R;7;21:40;
L3I;1;06:00;
L3I;1;06:35;
L3I;1;07:10;
L3I;1;07:45;
L3I;1;08:20;
L3I;1;08:55;
L3I;1;09:30;
L3I;1;10:05;
L3I;1;10:40;
L3I;1;11:15;
L3I;1;11:50;
L3I;1;12:25;
L3I;1;13:00;
L3I;1;13:35;
L3I;1;14:10;
L3I;1;14:45;
L3I;1;15:20;
L3I;1;15:55;
L3I;1;16:30;
L3I;1;17:05;
L3I;1;17:40;
L3I;1;18:15;
L3I;1;18:50;
L3I;1;19:25;
L3I;1;20:00;
L3I;1;20:35;
L3I;1;21:10;
L3I;2;06:00;
L3I;2;06:35;
L3I;2;07:10;
L3I;2;07:45;
L3I;2;08:20;
L3I;2;08:55;
L3I;2;09:30;
L3I;2;10:05;
L3I;2;10:40;
L3I;2;11:15;
L3I;2;11:50;
L3I;2;12:25;
L3I;2;13:00;
L3I;2;13:35;
L3I;2;14:10;
L3I;2;14:45;
L3I;2;15:20;
L3I;2;15:55;
L3I;2;16:30;
L3I;2;17:05;
L3I;2;17:40;
L3I;2;18:15;
L3I;2;18:50;
L3I;2;19:25;
L3I;2;20:00;
L3I;2;20:35;
L3I;2;21:10;
L3I;3;06:00;
L3I;3;06:35;
L3I;3;07:10;
L3I;3;07:45;
L3I;3;08:20;
L3I;3;08:55;
L3I;3;09:30;
L3I;3;10:05;
L3I;3;10:40;
L3I;3;11:15;
L3I;3;11:50;
L3I;3;12:25;
L3I;3;13:00;
L3I;3;13:35;
L3I;3;14:10;
L3I;3;14:45;
L3I;3;15:20;
L3I;3;15:55;
L3I;3;16:30;
L3I;3;17:05;
L3I;3;17:40;
L3I;3;18:15;
L3I;3;18:50;
L3I;3;19:25;
L3I;3;20:00;
L3I;3;20:35;
L3I;3;21:10;
L3I;4;06:00;
L3I;4;06:35;
L3I;4;07:10;
L3I;4;07:45;
L3I;4;08:20;
L3I;4;08:55;
L3I;4;09:30;
L3I;4;10:05;
L3I;4;10:40;
L3I;4;11:15;
L3I;4;11:50;
L3I;4;12:25;
L3I;4;13:00;
L3I;4;13:35;
L3I;4;14:10;
L3I;4;14:45;
L3I;4;15:20;
L3I;4;15:55;
L3I;4;16:30;
L3I;4;17:05;
L3I;4;17:40;
L3I;4;18:15;
L3I;4;18:50;
L3I;4;19:25;
L3I;4;20:00;
L3I;4;20:35;
L3I;4;21:10;
L3I;5;06:00;
L3I;5;06:35;
L3I;5;07:10;
L3I;5;07:45;
L3I;5;08:20;
L3I;5;08:55;
L3I;5;09:30;
L3I;5;10:05;
L3I;5;10:40;
L3I;5;11:15;
L3I;5;11:50;
L3I;5;12:25;
L3I;5;13:00;
L3I;5;13:35;
L3I;5;14:10;
L3I;5;14:45;
L3I;5;15:20;
L3I;5;15:55;
L3I;5;16:30;
L3I;5;17:05;
L3I;5;17:40;
L3I;5;18:15;
L3I;5;18:50;
L3I;5;19:25;
L3I;5;20:00;
L3I;5;20:35;
L3I;5;21:10;
L3I;6;06:00;
L3I;6;07:10;
L3I;6;08:20;
L3I;6;09:30;
L3I;6;10:40;
L3I;6;11:50;
L3I;6;13:00;
L3I;6;14:10;
L3I;6;15:20;
L3I;6;16:30;
L3I;6;17:40;
L3I;6;18:50;
L3I;6;20:00;
L3I;6;21:10;
L3I;7;07:00;
L3I;7;09:00;
L3I;7;11:00;
L3I;7;13:00;
L3I;7;15:00;
L3I;7;17:00;
L3I;7;19:00;
L3I;7;21:00;
L3R;1;06:40;
L3R;1;07:15;
L3R;1;07:50;
L3R;1;08:25;
L3R;1;09:00;
L3R;1;09:35;
L3R;1;10:10;
L3R;1;10:45;
L3R;1;11:20;
L3R;1;11:55;
L3R;1;12:30;
L3R;1;13:05;
L3R;1;13:40;
L3R;1;14:15;
L3R;1;14:50;
L3R;1;15:25;
L3R;1;16:00;
L3R;1;16:35;
L3R;1;17:10;
L3R;1;17:45;
L3R;1;18:20;
L3R;1;18:55;
L3R;1;19:30;
L3R;1;20:05;
L3R;1;20:40;
L3R;1;21:15;
L3R;2;06:40;
L3R;2;07:15;
L3R;2;07:50;
L3R;2;08:25;
L3R;2;09:00;
L3R;2;09:35;
L3R;2;10:10;
L3R;2;10:45;
L3R;2;11:20;
L3R;2;11:55;
L3R;2;12:30;
L3R;2;13:05;
L3R;2;13:40;
L3R;2;14:15;
L3R;2;14:50;
L3R;2;15:25;
L3R;2;16:00;
L3R;2;16:35;
L3R;2;17:10;
L3R;2;17:45;
L3R;2;18:20;
L3R;2;18:55;
L3R;2;19:30;
L3R;2;20:05;
L3R;2;20:40;
L3R;2;21:15;
L3R;3;06:40;
L3R;3;07:15;
L3R;3;07:50;
L3R;3;08:25;
L3R;3;09:00;
L3R;3;09:35;
L3R;3;10:10;
L3R;3;10:45;
L3R;3;11:20;
L3R;3;11:55;
L3R;3;12:30;
L3R;3;13:05;
L3R;3;13:40;
L3R;3;14:15;
L3R;3;14:50;
L3R;3;15:25;
L3R;3;16:00;
L3R;3;16:35;
L3R;3;17:10;
L3R;3;17:45;
L3R;3;18:20;
L3R;3;18:55;
L3R;3;19:30;
L3R;3;20:05;
L3R;3;20:40;
L3R;3;21:15;
L3R;4;06:40;
L3R;4;07:15;
L3R;4;07:50;
L3R;4;08:25;
L3R;4;09:00;
L3R;4;09:35;
L3R;4;10:10;
L3R;4;10:45;
L3R;4;11:20;
L3R;4;11:55;
L3R;4;12:30;
L3R;4;13:05;
L3R;4;13:40;
L3R;4;14:15;
L3R;4;14:50;
L3R;4;15:25;
L3R;4;16:00;
L3R;4;16:35;
L3R;4;17:10;
L3R;4;17:45;
L3R;4;18:20;
L3R;4;18:55;
L3R;4;19:30;
L3R;4;20:05;
L3R;4;20:40;
L3R;4;21:15;
L3R;5;06:40;
L3R;5;07:15;
L3R;5;07:50;
L3R;5;08:25;
L3R;5;09:00;
L3R;5;09:35;
L3R;5;10:10;
L3R;5;10:45;
L3R;5;11:20;
L3R;5;11:55;
L3R;5;12:30;
L3R;5;13:05;
L3R;5;13:40;
L3R;5;14:15;
L3R;5;14:50;
L3R;5;15:25;
L3R;5;16:00;
L3R;5;16:35;
L3R;5;17:10;
L3R;5;17:45;
L3R;5;18:20;
L3R;5;18:55;
L3R;5;19:30;
L3R;5;20:05;
L3R;5;20:40;
L3R;5;21:15;
L3R;6;06:40;
L3R;6;07:10;
L3R;6;08:20;
L3R;6;09:30;
L3R;6;10:40;
L3R;6;11:50;
L3R;6;13:00;
L3R;6;14:10;
L3R;6;15:20;
L3R;6;16:30;
L3R;6;17:40;
L3R;6;18:50;
L3R;6;20:00;
L3R;6;21:10;
L3R;7;07:40;
L3R;7;09:40;
L3R;7;11:40;
L3R;7;13:40;
L3R;7;15:40;
L3R;7;17:40;
L3R;7;19:40;
L3R;7;21:40;
